cpf,hora,data,produto,preço,quantidade,pdv,operadora,operação,região,total
124.863.970-78,08:19,01/08/2022,Macarrão,22.6,3,19,Pietra,cartão_debito,Minas Gerais,67.8
283.590.461-15,15:21,24/08/2022,Carne,37.0,4,16,Elisa,dinheiro,São Paulo,148.0
713.029.586-40,08:35,13/08/2022,Feijão,15.5,9,17,Julia,cartão_debito,Rio Grande do Sul,139.5
320.791.456-06,12:16,03/08/2022,Açúcar,25.5,9,5,Brenda,dinheiro,Rio Grande do Sul,229.5
367.402.891-31,17:14,24/08/2022,Açúcar,25.5,6,19,Cecília,cartão_debito,Espírito Santo,153.0
324.568.901-24,22:13,15/08/2022,Carne,37.0,8,21,Elisa,dinheiro,Minas Gerais,296.0
702.589.631-40,09:21,08/08/2022,Leite,12.3,7,12,Evelyn,cartão_credito,Rio de Janeiro,86.1
176.058.429-02,11:00,15/08/2022,Feijão,15.5,2,17,Elisa,pix,São Paulo,31.0
345.170.286-07,21:52,18/08/2022,Carne,37.0,7,16,Brenda,dinheiro,Bahia,259.0
283.590.461-15,21:31,20/08/2022,Macarrão,22.6,4,19,Evelyn,cartão_debito,Rio Grande do Sul,90.4
345.170.286-07,21:57,17/08/2022,Arroz,21.7,2,14,Pietra,cartão_debito,Bahia,43.4
346.579.201-70,18:58,05/08/2022,Macarrão,22.6,7,10,Elisa,dinheiro,Rio Grande do Sul,158.2
860.253.971-12,14:48,12/08/2022,Leite,12.3,7,17,Pietra,pix,Minas Gerais,86.1
810.396.425-51,09:35,16/08/2022,Leite,12.3,2,19,Cecília,pix,Rio de Janeiro,24.6
283.590.461-15,10:45,28/08/2022,Macarrão,22.6,1,16,Brenda,cartão_credito,Rio Grande do Sul,22.6
230.187.549-05,13:30,23/08/2022,Macarrão,22.6,8,8,Evelyn,cartão_debito,Minas Gerais,180.8
268.910.357-59,22:00,11/08/2022,Leite,12.3,9,14,Pietra,dinheiro,Rio de Janeiro,110.7
425.917.803-23,16:15,12/08/2022,Óleo,18.4,4,14,Pietra,cartão_credito,Espírito Santo,73.6
028.356.194-70,08:48,12/08/2022,Açúcar,25.5,9,14,Elisa,cartão_credito,Minas Gerais,229.5
764.023.895-10,19:03,01/08/2022,Arroz,21.7,5,3,Evelyn,pix,Bahia,108.5
258.904.137-32,19:28,15/08/2022,Carne,37.0,4,11,Elisa,cartão_credito,Espírito Santo,148.0
074.298.153-32,11:08,11/08/2022,Arroz,21.7,4,13,Evelyn,cartão_credito,Rio Grande do Sul,86.8
548.960.732-74,09:25,16/08/2022,Arroz,21.7,10,5,Julia,cartão_credito,Rio Grande do Sul,217.0
842.031.579-60,14:56,10/08/2022,Feijão,15.5,1,11,Brenda,cartão_credito,Bahia,15.5
164.950.372-52,22:49,16/08/2022,Feijão,15.5,3,3,Julia,pix,Espírito Santo,46.5
102.674.589-67,17:56,05/08/2022,Leite,12.3,8,13,Cecília,cartão_debito,Espírito Santo,98.4
523.784.106-62,20:39,22/08/2022,Leite,12.3,7,17,Julia,pix,Minas Gerais,86.1
172.034.986-03,08:52,08/08/2022,Leite,12.3,5,17,Julia,dinheiro,Rio de Janeiro,61.5
953.812.740-41,08:45,17/08/2022,Arroz,21.7,8,21,Cecília,cartão_credito,Minas Gerais,173.6
396.417.250-25,08:32,08/08/2022,Açúcar,25.5,8,10,Elisa,cartão_credito,Bahia,204.0
416.293.870-96,22:24,06/08/2022,Macarrão,22.6,5,8,Cecília,pix,Minas Gerais,113.0
345.170.286-07,22:38,28/08/2022,Feijão,15.5,9,17,Brenda,cartão_credito,Bahia,139.5
690.158.234-05,21:32,27/08/2022,Carne,37.0,10,17,Pietra,dinheiro,Rio de Janeiro,370.0
148.620.593-33,20:08,02/08/2022,Óleo,18.4,10,14,Cecília,cartão_debito,Rio Grande do Sul,184.0
823.619.754-91,14:36,09/08/2022,Macarrão,22.6,6,1,Brenda,pix,Rio de Janeiro,135.6
965.073.418-00,22:32,25/08/2022,Arroz,21.7,10,15,Julia,pix,Espírito Santo,217.0
860.253.971-12,15:35,12/08/2022,Arroz,21.7,6,5,Pietra,cartão_credito,São Paulo,130.2
396.417.250-25,08:05,08/08/2022,Arroz,21.7,4,19,Cecília,pix,Rio Grande do Sul,86.8
291.375.680-86,08:14,26/08/2022,Leite,12.3,6,19,Elisa,dinheiro,Bahia,73.8
965.147.023-25,09:35,18/08/2022,Açúcar,25.5,2,14,Julia,pix,São Paulo,51.0
617.945.302-07,19:49,10/08/2022,Feijão,15.5,8,19,Elisa,cartão_credito,São Paulo,124.0
590.483.127-79,12:30,12/08/2022,Arroz,21.7,3,11,Julia,pix,Rio Grande do Sul,65.1
809.376.214-04,17:55,16/08/2022,Arroz,21.7,7,19,Elisa,pix,Rio Grande do Sul,151.9
726.394.801-03,19:34,15/08/2022,Óleo,18.4,10,5,Evelyn,dinheiro,Espírito Santo,184.0
423.895.106-98,09:54,30/08/2022,Leite,12.3,6,17,Elisa,dinheiro,Espírito Santo,73.8
247.510.386-80,17:09,09/08/2022,Açúcar,25.5,4,11,Evelyn,cartão_debito,Minas Gerais,102.0
341.268.507-08,20:48,18/08/2022,Óleo,18.4,9,4,Evelyn,cartão_credito,São Paulo,165.6
324.750.918-60,10:21,10/08/2022,Açúcar,25.5,4,6,Cecília,dinheiro,Rio de Janeiro,102.0
158.403.962-06,17:49,16/08/2022,Açúcar,25.5,5,6,Evelyn,pix,Espírito Santo,127.5
304.986.215-70,11:36,12/08/2022,Feijão,15.5,7,12,Brenda,dinheiro,Rio Grande do Sul,108.5
023.641.597-25,13:34,30/08/2022,Carne,37.0,7,10,Elisa,cartão_credito,Rio de Janeiro,259.0
187.546.329-19,21:50,22/08/2022,Leite,12.3,3,2,Julia,pix,Rio Grande do Sul,36.9
276.058.419-49,11:27,23/08/2022,Carne,37.0,9,19,Evelyn,cartão_credito,Rio Grande do Sul,333.0
320.791.456-06,08:07,15/08/2022,Feijão,15.5,8,4,Elisa,dinheiro,Rio de Janeiro,124.0
306.724.815-53,12:26,10/08/2022,Óleo,18.4,10,2,Cecília,dinheiro,Espírito Santo,184.0
872.091.534-97,18:49,02/08/2022,Feijão,15.5,7,9,Pietra,pix,São Paulo,108.5
932.180.476-50,15:09,08/08/2022,Óleo,18.4,9,7,Pietra,cartão_credito,Bahia,165.6
316.502.498-70,14:32,16/08/2022,Feijão,15.5,8,12,Evelyn,pix,Minas Gerais,124.0
314.950.268-33,08:33,30/08/2022,Óleo,18.4,8,13,Brenda,dinheiro,Bahia,147.2
314.572.608-08,19:00,13/08/2022,Carne,37.0,3,13,Evelyn,cartão_debito,São Paulo,111.0
640.187.392-22,21:03,13/08/2022,Arroz,21.7,7,13,Elisa,cartão_credito,Espírito Santo,151.9
346.579.201-70,09:13,08/08/2022,Açúcar,25.5,2,17,Evelyn,cartão_debito,Rio de Janeiro,51.0
425.917.803-23,12:33,28/08/2022,Macarrão,22.6,5,8,Brenda,cartão_credito,Bahia,113.0
472.150.963-43,17:22,04/08/2022,Arroz,21.7,1,12,Brenda,cartão_debito,São Paulo,21.7
248.736.901-96,22:39,20/08/2022,Carne,37.0,8,19,Elisa,cartão_debito,Rio Grande do Sul,296.0
192.468.375-09,10:31,18/08/2022,Macarrão,22.6,8,5,Elisa,cartão_credito,Minas Gerais,180.8
237.145.860-08,21:31,15/08/2022,Óleo,18.4,2,15,Evelyn,cartão_debito,Bahia,36.8
089.523.147-60,17:29,12/08/2022,Arroz,21.7,4,11,Cecília,pix,Espírito Santo,86.8
523.784.106-62,17:32,12/08/2022,Feijão,15.5,2,7,Pietra,cartão_debito,Minas Gerais,31.0
521.478.903-32,15:13,16/08/2022,Feijão,15.5,6,9,Elisa,cartão_credito,Minas Gerais,93.0
179.504.268-02,20:44,17/08/2022,Arroz,21.7,1,7,Evelyn,cartão_debito,Rio Grande do Sul,21.7
806.153.724-90,22:15,13/08/2022,Leite,12.3,9,5,Evelyn,cartão_credito,Rio Grande do Sul,110.7
586.793.214-19,11:58,07/08/2022,Óleo,18.4,6,16,Pietra,cartão_debito,São Paulo,110.4
091.854.763-66,11:11,05/08/2022,Leite,12.3,8,12,Julia,cartão_credito,Bahia,98.4
461.208.573-62,11:27,21/08/2022,Leite,12.3,4,18,Pietra,dinheiro,Rio Grande do Sul,49.2
481.963.720-78,15:50,24/08/2022,Macarrão,22.6,2,16,Julia,cartão_debito,Rio Grande do Sul,45.2
579.103.682-59,20:13,28/08/2022,Arroz,21.7,8,21,Julia,cartão_credito,Minas Gerais,173.6
960.342.517-61,11:22,24/08/2022,Feijão,15.5,7,15,Cecília,dinheiro,Rio de Janeiro,108.5
326.745.980-00,08:25,12/08/2022,Açúcar,25.5,10,19,Cecília,pix,São Paulo,255.0
812.074.953-79,15:44,06/08/2022,Arroz,21.7,9,19,Julia,cartão_credito,São Paulo,195.3
023.641.597-25,17:13,09/08/2022,Macarrão,22.6,8,7,Evelyn,pix,Rio de Janeiro,180.8
106.984.375-00,12:13,24/08/2022,Leite,12.3,7,13,Cecília,cartão_credito,Rio Grande do Sul,86.1
571.086.342-44,22:10,08/08/2022,Arroz,21.7,9,20,Julia,cartão_credito,São Paulo,195.3
389.670.412-50,17:18,11/08/2022,Açúcar,25.5,5,21,Cecília,dinheiro,Rio de Janeiro,127.5
439.105.278-41,18:37,12/08/2022,Açúcar,25.5,7,8,Elisa,cartão_credito,Minas Gerais,178.5
890.453.627-83,10:15,12/08/2022,Carne,37.0,2,21,Pietra,dinheiro,Rio de Janeiro,74.0
576.420.183-71,08:28,07/08/2022,Macarrão,22.6,9,3,Cecília,cartão_credito,Bahia,203.4
837.912.405-79,21:11,13/08/2022,Carne,37.0,8,19,Pietra,dinheiro,Minas Gerais,296.0
248.736.901-96,19:00,16/08/2022,Macarrão,22.6,9,11,Brenda,cartão_debito,Espírito Santo,203.4
752.194.308-23,19:51,26/08/2022,Óleo,18.4,5,14,Julia,pix,Bahia,92.0
367.402.891-31,08:42,05/08/2022,Feijão,15.5,2,19,Pietra,cartão_debito,Bahia,31.0
487.596.230-47,16:15,29/08/2022,Macarrão,22.6,6,16,Cecília,pix,Minas Gerais,135.6
713.029.586-40,17:58,18/08/2022,Açúcar,25.5,2,8,Pietra,dinheiro,Minas Gerais,51.0
179.504.268-02,08:23,01/08/2022,Arroz,21.7,4,4,Julia,cartão_debito,Bahia,86.8
586.793.214-19,22:31,20/08/2022,Óleo,18.4,8,8,Brenda,pix,Minas Gerais,147.2
261.035.748-62,12:12,18/08/2022,Açúcar,25.5,5,12,Julia,cartão_credito,São Paulo,127.5
843.627.159-91,11:38,05/08/2022,Leite,12.3,3,9,Pietra,cartão_credito,Rio de Janeiro,36.9
863.179.450-39,10:51,26/08/2022,Feijão,15.5,5,11,Pietra,cartão_credito,Espírito Santo,77.5
418.739.052-97,09:49,01/08/2022,Macarrão,22.6,3,3,Brenda,dinheiro,Rio de Janeiro,67.8
953.812.740-41,12:33,28/08/2022,Óleo,18.4,8,2,Pietra,cartão_credito,Espírito Santo,147.2
902.574.863-56,08:43,20/08/2022,Óleo,18.4,7,3,Elisa,pix,Espírito Santo,128.8
736.520.149-52,19:49,05/08/2022,Açúcar,25.5,2,4,Julia,pix,Espírito Santo,51.0
230.187.549-05,12:45,09/08/2022,Arroz,21.7,2,7,Elisa,cartão_credito,São Paulo,43.4
587.126.390-95,13:46,09/08/2022,Leite,12.3,3,17,Julia,dinheiro,Minas Gerais,36.9
684.752.039-65,19:04,24/08/2022,Açúcar,25.5,2,15,Evelyn,pix,Bahia,51.0
730.841.695-00,17:31,20/08/2022,Leite,12.3,9,3,Cecília,cartão_credito,Bahia,110.7
781.065.942-11,09:57,22/08/2022,Feijão,15.5,2,9,Julia,cartão_credito,São Paulo,31.0
097.516.842-85,13:11,26/08/2022,Macarrão,22.6,9,10,Cecília,dinheiro,Espírito Santo,203.4
571.086.342-44,22:46,15/08/2022,Arroz,21.7,10,1,Evelyn,pix,Rio Grande do Sul,217.0
564.972.318-46,21:40,10/08/2022,Carne,37.0,7,12,Cecília,cartão_debito,São Paulo,259.0
237.145.860-08,21:42,24/08/2022,Carne,37.0,5,6,Elisa,cartão_credito,Minas Gerais,185.0
743.291.086-31,10:12,27/08/2022,Macarrão,22.6,5,16,Cecília,dinheiro,Rio Grande do Sul,113.0
167.430.859-01,20:58,07/08/2022,Carne,37.0,1,21,Julia,dinheiro,Rio Grande do Sul,37.0
547.102.986-02,16:48,07/08/2022,Carne,37.0,3,15,Julia,dinheiro,Espírito Santo,111.0
192.468.375-09,17:14,28/08/2022,Carne,37.0,6,15,Brenda,pix,Espírito Santo,222.0
182.049.763-13,16:28,07/08/2022,Macarrão,22.6,7,3,Evelyn,pix,Rio Grande do Sul,158.2
807.192.465-20,13:49,17/08/2022,Leite,12.3,10,6,Evelyn,cartão_debito,Rio Grande do Sul,123.0
036.215.748-08,17:08,25/08/2022,Arroz,21.7,7,6,Brenda,pix,Rio Grande do Sul,151.9
320.791.456-06,17:13,29/08/2022,Açúcar,25.5,10,6,Brenda,cartão_credito,Rio de Janeiro,255.0
514.807.639-93,15:06,22/08/2022,Leite,12.3,8,16,Julia,dinheiro,Bahia,98.4
097.516.842-85,11:22,12/08/2022,Arroz,21.7,5,16,Elisa,cartão_debito,Rio Grande do Sul,108.5
960.342.517-61,11:25,23/08/2022,Óleo,18.4,6,8,Pietra,cartão_debito,São Paulo,110.4
865.402.973-00,10:06,23/08/2022,Carne,37.0,7,1,Julia,cartão_debito,Rio Grande do Sul,259.0
054.729.816-11,10:35,28/08/2022,Açúcar,25.5,9,21,Elisa,dinheiro,Espírito Santo,229.5
759.243.068-10,17:33,16/08/2022,Óleo,18.4,6,17,Brenda,pix,Rio Grande do Sul,110.4
695.012.834-70,15:09,12/08/2022,Açúcar,25.5,3,18,Evelyn,pix,Bahia,76.5
075.496.231-80,22:57,20/08/2022,Carne,37.0,4,17,Evelyn,cartão_credito,Rio de Janeiro,148.0
564.972.318-46,11:18,13/08/2022,Feijão,15.5,5,17,Elisa,cartão_credito,Minas Gerais,77.5
018.395.246-42,19:56,23/08/2022,Arroz,21.7,1,12,Julia,pix,Minas Gerais,21.7
182.049.763-13,16:42,24/08/2022,Feijão,15.5,1,10,Cecília,pix,Rio de Janeiro,15.5
623.910.478-78,21:43,24/08/2022,Carne,37.0,8,5,Evelyn,pix,Rio Grande do Sul,296.0
587.126.390-95,08:04,14/08/2022,Feijão,15.5,5,14,Brenda,dinheiro,Rio de Janeiro,77.5
418.970.635-39,19:27,24/08/2022,Carne,37.0,2,15,Cecília,cartão_debito,São Paulo,74.0
752.194.308-23,22:00,29/08/2022,Macarrão,22.6,6,13,Cecília,pix,Minas Gerais,135.6
843.627.159-91,16:57,06/08/2022,Óleo,18.4,9,15,Pietra,cartão_debito,Espírito Santo,165.6
759.243.068-10,21:18,06/08/2022,Feijão,15.5,7,18,Evelyn,dinheiro,Minas Gerais,108.5
280.473.961-96,20:57,09/08/2022,Feijão,15.5,6,19,Elisa,cartão_credito,Minas Gerais,93.0
703.561.248-35,15:43,07/08/2022,Carne,37.0,5,2,Julia,cartão_debito,Bahia,185.0
182.396.745-00,10:45,14/08/2022,Óleo,18.4,5,21,Julia,pix,Bahia,92.0
937.402.856-56,18:51,07/08/2022,Carne,37.0,3,13,Cecília,cartão_credito,Rio de Janeiro,111.0
176.504.389-10,09:22,15/08/2022,Macarrão,22.6,2,2,Julia,pix,Rio Grande do Sul,45.2
930.647.215-34,08:29,18/08/2022,Macarrão,22.6,10,4,Julia,pix,São Paulo,226.0
329.854.760-38,21:49,08/08/2022,Óleo,18.4,8,19,Elisa,dinheiro,São Paulo,147.2
840.761.329-04,16:39,23/08/2022,Açúcar,25.5,6,17,Cecília,dinheiro,Minas Gerais,153.0
097.516.842-85,19:52,05/08/2022,Macarrão,22.6,6,2,Cecília,cartão_debito,Espírito Santo,135.6
807.192.465-20,11:51,12/08/2022,Carne,37.0,8,8,Brenda,cartão_debito,Minas Gerais,296.0
150.968.472-76,15:57,14/08/2022,Carne,37.0,5,14,Cecília,cartão_credito,Minas Gerais,185.0
932.180.476-50,21:14,08/08/2022,Macarrão,22.6,10,20,Pietra,cartão_credito,Minas Gerais,226.0
902.574.863-56,12:36,18/08/2022,Açúcar,25.5,5,1,Pietra,dinheiro,São Paulo,127.5
238.401.796-96,08:56,08/08/2022,Arroz,21.7,7,13,Julia,cartão_credito,Rio de Janeiro,151.9
073.641.852-08,20:55,21/08/2022,Leite,12.3,4,2,Cecília,dinheiro,Bahia,49.2
324.750.918-60,09:50,16/08/2022,Açúcar,25.5,9,12,Evelyn,cartão_credito,Espírito Santo,229.5
185.920.347-79,15:23,05/08/2022,Macarrão,22.6,8,6,Julia,pix,Bahia,180.8
248.736.901-96,22:16,15/08/2022,Arroz,21.7,5,3,Brenda,pix,Minas Gerais,108.5
852.460.173-62,20:38,20/08/2022,Carne,37.0,5,21,Pietra,dinheiro,Espírito Santo,185.0
089.523.147-60,14:23,04/08/2022,Feijão,15.5,7,11,Brenda,cartão_credito,Rio de Janeiro,108.5
764.023.895-10,10:27,03/08/2022,Óleo,18.4,3,6,Pietra,pix,São Paulo,55.2
590.437.128-41,21:39,26/08/2022,Óleo,18.4,2,16,Brenda,pix,Minas Gerais,36.8
162.043.598-51,17:55,15/08/2022,Açúcar,25.5,7,7,Pietra,cartão_debito,São Paulo,178.5
672.398.541-91,18:32,30/08/2022,Feijão,15.5,6,16,Elisa,cartão_credito,Rio de Janeiro,93.0
269.104.578-11,09:03,09/08/2022,Carne,37.0,7,18,Julia,cartão_credito,Espírito Santo,259.0
617.945.302-07,09:18,08/08/2022,Leite,12.3,4,16,Cecília,cartão_credito,Bahia,49.2
573.180.249-14,17:00,09/08/2022,Arroz,21.7,7,5,Evelyn,cartão_debito,Espírito Santo,151.9
230.187.549-05,12:44,21/08/2022,Feijão,15.5,2,1,Evelyn,cartão_credito,Rio Grande do Sul,31.0
482.075.619-20,15:39,22/08/2022,Feijão,15.5,10,20,Julia,cartão_debito,Rio Grande do Sul,155.0
809.376.214-04,19:56,03/08/2022,Carne,37.0,1,21,Pietra,cartão_debito,Espírito Santo,37.0
546.910.238-60,11:55,27/08/2022,Açúcar,25.5,4,3,Julia,cartão_debito,Minas Gerais,102.0
472.150.963-43,08:05,18/08/2022,Leite,12.3,7,21,Pietra,cartão_credito,Rio de Janeiro,86.1
471.930.256-43,08:04,14/08/2022,Carne,37.0,3,2,Pietra,cartão_credito,Minas Gerais,111.0
324.750.918-60,11:23,23/08/2022,Carne,37.0,8,5,Pietra,dinheiro,Minas Gerais,296.0
695.012.834-70,15:17,04/08/2022,Arroz,21.7,6,15,Julia,cartão_debito,Rio Grande do Sul,130.2
461.208.573-62,20:46,18/08/2022,Macarrão,22.6,6,14,Julia,dinheiro,Rio de Janeiro,135.6
295.143.786-28,22:52,05/08/2022,Arroz,21.7,4,4,Elisa,pix,Rio de Janeiro,86.8
369.057.284-38,08:35,10/08/2022,Leite,12.3,2,13,Elisa,pix,Rio Grande do Sul,24.6
324.568.901-24,08:07,28/08/2022,Macarrão,22.6,6,20,Brenda,dinheiro,Rio Grande do Sul,135.6
702.589.631-40,13:35,03/08/2022,Arroz,21.7,2,7,Evelyn,cartão_debito,Rio de Janeiro,43.4
546.910.238-60,13:47,14/08/2022,Açúcar,25.5,7,6,Julia,pix,Espírito Santo,178.5
431.956.728-55,09:28,16/08/2022,Feijão,15.5,5,7,Elisa,cartão_credito,Espírito Santo,77.5
920.871.346-69,09:45,19/08/2022,Óleo,18.4,6,7,Cecília,dinheiro,Rio de Janeiro,110.4
764.023.895-10,09:13,10/08/2022,Macarrão,22.6,6,5,Brenda,cartão_debito,Espírito Santo,135.6
320.791.456-06,10:38,11/08/2022,Macarrão,22.6,3,5,Cecília,pix,Minas Gerais,67.8
708.439.615-20,19:40,12/08/2022,Macarrão,22.6,9,1,Julia,cartão_debito,São Paulo,203.4
346.278.015-80,15:30,21/08/2022,Macarrão,22.6,3,13,Brenda,cartão_debito,Rio Grande do Sul,67.8
326.745.980-00,18:20,03/08/2022,Leite,12.3,7,21,Cecília,cartão_credito,Rio de Janeiro,86.1
781.065.942-11,12:28,05/08/2022,Feijão,15.5,4,10,Elisa,cartão_credito,Rio de Janeiro,62.0
128.496.305-51,19:03,02/08/2022,Açúcar,25.5,8,20,Elisa,cartão_credito,Minas Gerais,204.0
430.621.975-52,16:05,07/08/2022,Macarrão,22.6,2,19,Elisa,cartão_credito,Rio de Janeiro,45.2
857.123.064-17,22:23,24/08/2022,Óleo,18.4,10,2,Brenda,pix,Rio Grande do Sul,184.0
106.984.375-00,14:37,07/08/2022,Feijão,15.5,2,17,Evelyn,cartão_debito,Rio de Janeiro,31.0
710.824.635-07,11:55,06/08/2022,Carne,37.0,9,2,Pietra,cartão_credito,Bahia,333.0
851.469.732-37,12:15,28/08/2022,Feijão,15.5,10,19,Pietra,dinheiro,Minas Gerais,155.0
759.243.180-79,15:42,08/08/2022,Açúcar,25.5,7,21,Pietra,cartão_debito,Espírito Santo,178.5
837.912.405-79,22:50,04/08/2022,Arroz,21.7,9,2,Pietra,dinheiro,Minas Gerais,195.3
736.520.149-52,10:52,01/08/2022,Óleo,18.4,4,15,Elisa,cartão_debito,São Paulo,73.6
793.651.048-66,19:20,24/08/2022,Óleo,18.4,5,19,Pietra,cartão_credito,Espírito Santo,92.0
035.921.678-12,18:20,26/08/2022,Macarrão,22.6,10,10,Brenda,cartão_credito,São Paulo,226.0
953.812.740-41,16:21,26/08/2022,Açúcar,25.5,2,21,Cecília,cartão_debito,Rio Grande do Sul,51.0
617.945.302-07,17:55,22/08/2022,Açúcar,25.5,9,17,Elisa,dinheiro,Rio Grande do Sul,229.5
471.698.502-49,17:12,14/08/2022,Arroz,21.7,10,5,Julia,pix,Rio de Janeiro,217.0
728.035.964-74,12:02,14/08/2022,Macarrão,22.6,1,3,Evelyn,cartão_debito,Rio Grande do Sul,22.6
293.816.540-42,20:50,24/08/2022,Feijão,15.5,4,20,Pietra,dinheiro,São Paulo,62.0
235.176.894-91,14:22,28/08/2022,Leite,12.3,2,10,Elisa,dinheiro,São Paulo,24.6
875.349.160-20,12:08,06/08/2022,Carne,37.0,6,21,Julia,pix,São Paulo,222.0
732.156.094-52,21:26,30/08/2022,Leite,12.3,8,17,Julia,dinheiro,Rio Grande do Sul,98.4
504.361.289-42,18:44,05/08/2022,Açúcar,25.5,8,18,Pietra,dinheiro,Rio de Janeiro,204.0
450.391.678-57,22:09,11/08/2022,Carne,37.0,10,6,Julia,cartão_debito,Rio Grande do Sul,370.0
973.058.461-39,16:45,23/08/2022,Óleo,18.4,10,5,Cecília,cartão_credito,Rio Grande do Sul,184.0
395.120.768-02,08:54,21/08/2022,Carne,37.0,9,8,Elisa,cartão_credito,Bahia,333.0
962.845.173-19,18:23,09/08/2022,Macarrão,22.6,2,21,Elisa,cartão_debito,Espírito Santo,45.2
304.986.215-70,16:15,21/08/2022,Óleo,18.4,4,14,Cecília,cartão_credito,São Paulo,73.6
280.473.961-96,17:28,04/08/2022,Açúcar,25.5,1,16,Elisa,dinheiro,Bahia,25.5
472.150.963-43,21:39,24/08/2022,Óleo,18.4,4,3,Julia,cartão_debito,Minas Gerais,73.6
970.546.832-00,08:49,17/08/2022,Açúcar,25.5,3,19,Julia,dinheiro,Minas Gerais,76.5
237.805.164-62,13:31,17/08/2022,Feijão,15.5,1,20,Pietra,pix,Rio Grande do Sul,15.5
638.975.412-46,13:22,26/08/2022,Carne,37.0,6,1,Julia,cartão_debito,Rio de Janeiro,222.0
164.950.372-52,13:06,14/08/2022,Leite,12.3,7,13,Julia,pix,Espírito Santo,86.1
069.372.514-16,13:12,22/08/2022,Feijão,15.5,10,6,Evelyn,cartão_debito,Rio de Janeiro,155.0
430.621.975-52,14:18,22/08/2022,Açúcar,25.5,5,16,Pietra,dinheiro,Minas Gerais,127.5
906.412.853-70,20:03,21/08/2022,Macarrão,22.6,1,15,Brenda,cartão_credito,Rio de Janeiro,22.6
853.910.724-41,15:36,20/08/2022,Feijão,15.5,10,15,Elisa,pix,Espírito Santo,155.0
907.162.843-40,14:33,16/08/2022,Óleo,18.4,5,5,Cecília,cartão_credito,Minas Gerais,92.0
364.978.051-84,10:00,18/08/2022,Leite,12.3,10,15,Elisa,pix,Rio Grande do Sul,123.0
872.043.615-71,14:46,04/08/2022,Feijão,15.5,5,4,Pietra,pix,Espírito Santo,77.5
970.546.832-00,18:44,19/08/2022,Açúcar,25.5,1,18,Evelyn,cartão_debito,Espírito Santo,25.5
843.915.267-19,11:36,01/08/2022,Açúcar,25.5,5,11,Cecília,dinheiro,Bahia,127.5
345.170.286-07,18:53,29/08/2022,Macarrão,22.6,5,6,Evelyn,cartão_credito,Rio de Janeiro,113.0
485.230.967-10,20:54,28/08/2022,Óleo,18.4,6,7,Elisa,cartão_debito,Minas Gerais,110.4
329.175.640-16,11:24,29/08/2022,Feijão,15.5,8,15,Julia,pix,Espírito Santo,124.0
164.397.850-01,22:42,07/08/2022,Macarrão,22.6,7,4,Pietra,dinheiro,Espírito Santo,158.2
321.045.789-14,12:31,09/08/2022,Arroz,21.7,9,16,Brenda,cartão_debito,Minas Gerais,195.3
184.279.063-31,17:33,09/08/2022,Açúcar,25.5,8,18,Brenda,cartão_credito,São Paulo,204.0
573.180.249-14,09:12,29/08/2022,Óleo,18.4,5,19,Evelyn,pix,Minas Gerais,92.0
294.510.637-06,21:37,07/08/2022,Leite,12.3,5,6,Elisa,cartão_credito,Espírito Santo,61.5
432.186.597-28,22:22,24/08/2022,Açúcar,25.5,1,6,Cecília,cartão_credito,Espírito Santo,25.5
607.254.193-34,13:06,07/08/2022,Feijão,15.5,9,1,Julia,cartão_debito,São Paulo,139.5
715.408.326-35,09:59,27/08/2022,Óleo,18.4,1,17,Evelyn,cartão_debito,Minas Gerais,18.4
261.085.973-21,21:42,18/08/2022,Açúcar,25.5,1,5,Brenda,cartão_credito,Espírito Santo,25.5
543.167.802-71,16:39,11/08/2022,Carne,37.0,3,16,Cecília,cartão_debito,Minas Gerais,111.0
189.736.452-00,09:27,10/08/2022,Macarrão,22.6,9,4,Elisa,cartão_debito,Espírito Santo,203.4
032.495.671-16,10:07,12/08/2022,Carne,37.0,9,4,Pietra,dinheiro,Minas Gerais,333.0
147.608.253-71,22:34,12/08/2022,Açúcar,25.5,1,1,Pietra,cartão_credito,Minas Gerais,25.5
382.549.016-51,11:34,02/08/2022,Arroz,21.7,6,8,Pietra,cartão_debito,Minas Gerais,130.2
035.921.678-12,20:18,02/08/2022,Carne,37.0,2,14,Evelyn,dinheiro,São Paulo,74.0
890.453.627-83,14:47,14/08/2022,Açúcar,25.5,1,11,Julia,cartão_credito,São Paulo,25.5
184.279.063-31,10:44,07/08/2022,Leite,12.3,1,18,Elisa,cartão_credito,São Paulo,12.3
728.035.964-74,18:31,13/08/2022,Óleo,18.4,6,17,Cecília,cartão_debito,Rio de Janeiro,110.4
365.718.409-01,12:11,18/08/2022,Carne,37.0,4,14,Brenda,pix,Rio de Janeiro,148.0
195.862.743-73,16:25,02/08/2022,Macarrão,22.6,2,9,Brenda,dinheiro,Rio Grande do Sul,45.2
298.403.516-05,22:01,04/08/2022,Arroz,21.7,8,13,Elisa,cartão_debito,Minas Gerais,173.6
693.851.027-02,21:36,15/08/2022,Óleo,18.4,9,5,Elisa,dinheiro,Rio Grande do Sul,165.6
018.395.246-42,12:12,08/08/2022,Macarrão,22.6,6,12,Brenda,dinheiro,Bahia,135.6
240.815.369-70,21:02,15/08/2022,Carne,37.0,3,19,Brenda,dinheiro,Rio Grande do Sul,111.0
108.597.462-67,11:22,24/08/2022,Feijão,15.5,3,14,Cecília,dinheiro,Rio de Janeiro,46.5
